"Date","Year","Month","variable","value","scenario","method"
2047-10-01,2047,10,"tavg",24.0318895942983,"SSP1-2.6 (Sustainability)","Statistical"
2047-11-01,2047,11,"tavg",23.9138622655139,"SSP1-2.6 (Sustainability)","Statistical"
2047-12-01,2047,12,"tavg",23.646303346553,"SSP1-2.6 (Sustainability)","Statistical"
2048-01-01,2048,1,"tavg",23.5241643950698,"SSP1-2.6 (Sustainability)","Statistical"
2048-02-01,2048,2,"tavg",24.045742879387,"SSP1-2.6 (Sustainability)","Statistical"
2048-03-01,2048,3,"tavg",25.2188622725093,"SSP1-2.6 (Sustainability)","Statistical"
2048-04-01,2048,4,"tavg",27.54557881005,"SSP1-2.6 (Sustainability)","Statistical"
2048-05-01,2048,5,"tavg",28.7358384927447,"SSP1-2.6 (Sustainability)","Statistical"
2048-06-01,2048,6,"tavg",29.0362353939443,"SSP1-2.6 (Sustainability)","Statistical"
2048-07-01,2048,7,"tavg",27.8290724421537,"SSP1-2.6 (Sustainability)","Statistical"
2048-08-01,2048,8,"tavg",27.3766934900038,"SSP1-2.6 (Sustainability)","Statistical"
2048-09-01,2048,9,"tavg",26.0717271727948,"SSP1-2.6 (Sustainability)","Statistical"
2048-10-01,2048,10,"tavg",24.8685462743412,"SSP1-2.6 (Sustainability)","Statistical"
2048-11-01,2048,11,"tavg",22.9467837292821,"SSP1-2.6 (Sustainability)","Statistical"
2048-12-01,2048,12,"tavg",23.5218034505108,"SSP1-2.6 (Sustainability)","Statistical"
2049-01-01,2049,1,"tavg",23.5164452656167,"SSP1-2.6 (Sustainability)","Statistical"
2049-02-01,2049,2,"tavg",24.8605334216201,"SSP1-2.6 (Sustainability)","Statistical"
2049-03-01,2049,3,"tavg",26.1338393972834,"SSP1-2.6 (Sustainability)","Statistical"
2049-04-01,2049,4,"tavg",27.6719240606266,"SSP1-2.6 (Sustainability)","Statistical"
2049-05-01,2049,5,"tavg",28.7133253275413,"SSP1-2.6 (Sustainability)","Statistical"
2049-06-01,2049,6,"tavg",29.7361665621183,"SSP1-2.6 (Sustainability)","Statistical"
2049-07-01,2049,7,"tavg",28.3653775093448,"SSP1-2.6 (Sustainability)","Statistical"
2049-08-01,2049,8,"tavg",27.4518988116146,"SSP1-2.6 (Sustainability)","Statistical"
2049-09-01,2049,9,"tavg",26.4733994452252,"SSP1-2.6 (Sustainability)","Statistical"
2049-10-01,2049,10,"tavg",24.9126431634787,"SSP1-2.6 (Sustainability)","Statistical"
2049-11-01,2049,11,"tavg",23.6251620018704,"SSP1-2.6 (Sustainability)","Statistical"
2049-12-01,2049,12,"tavg",22.6386845386556,"SSP1-2.6 (Sustainability)","Statistical"
2050-01-01,2050,1,"tavg",23.7359481877338,"SSP1-2.6 (Sustainability)","Statistical"
2050-02-01,2050,2,"tavg",24.5935904068517,"SSP1-2.6 (Sustainability)","Statistical"
2050-03-01,2050,3,"tavg",26.5657444048799,"SSP1-2.6 (Sustainability)","Statistical"
2050-04-01,2050,4,"tavg",27.2491843818043,"SSP1-2.6 (Sustainability)","Statistical"
2050-05-01,2050,5,"tavg",30.0861935413604,"SSP1-2.6 (Sustainability)","Statistical"
2050-06-01,2050,6,"tavg",28.9321973885843,"SSP1-2.6 (Sustainability)","Statistical"
2050-07-01,2050,7,"tavg",29.3847505288897,"SSP1-2.6 (Sustainability)","Statistical"
2050-08-01,2050,8,"tavg",26.8371903459444,"SSP1-2.6 (Sustainability)","Statistical"
2050-09-01,2050,9,"tavg",25.6974544964464,"SSP1-2.6 (Sustainability)","Statistical"
2050-10-01,2050,10,"tavg",24.722064948371,"SSP1-2.6 (Sustainability)","Statistical"
2050-11-01,2050,11,"tavg",24.1256296437894,"SSP1-2.6 (Sustainability)","Statistical"
2050-12-01,2050,12,"tavg",23.1990964206594,"SSP1-2.6 (Sustainability)","Statistical"
2051-01-01,2051,1,"tavg",24.4322280761622,"SSP1-2.6 (Sustainability)","Statistical"
2051-02-01,2051,2,"tavg",24.4500446196316,"SSP1-2.6 (Sustainability)","Statistical"
2051-03-01,2051,3,"tavg",27.5709199638044,"SSP1-2.6 (Sustainability)","Statistical"
2051-04-01,2051,4,"tavg",26.6086284440142,"SSP1-2.6 (Sustainability)","Statistical"
2051-05-01,2051,5,"tavg",28.2753604218941,"SSP1-2.6 (Sustainability)","Statistical"
2051-06-01,2051,6,"tavg",29.7076743981815,"SSP1-2.6 (Sustainability)","Statistical"
2051-07-01,2051,7,"tavg",29.3342014261249,"SSP1-2.6 (Sustainability)","Statistical"
2051-08-01,2051,8,"tavg",27.5614252478257,"SSP1-2.6 (Sustainability)","Statistical"
2051-09-01,2051,9,"tavg",25.9076780021204,"SSP1-2.6 (Sustainability)","Statistical"
2051-10-01,2051,10,"tavg",23.8876532638605,"SSP1-2.6 (Sustainability)","Statistical"
2051-11-01,2051,11,"tavg",23.8914247036428,"SSP1-2.6 (Sustainability)","Statistical"
2051-12-01,2051,12,"tavg",22.5164973312217,"SSP1-2.6 (Sustainability)","Statistical"
2052-01-01,2052,1,"tavg",24.4257353462203,"SSP1-2.6 (Sustainability)","Statistical"
2052-02-01,2052,2,"tavg",25.406670390741,"SSP1-2.6 (Sustainability)","Statistical"
2052-03-01,2052,3,"tavg",26.2261431848565,"SSP1-2.6 (Sustainability)","Statistical"
2052-04-01,2052,4,"tavg",27.852821794688,"SSP1-2.6 (Sustainability)","Statistical"
2052-05-01,2052,5,"tavg",28.4512774404757,"SSP1-2.6 (Sustainability)","Statistical"
2052-06-01,2052,6,"tavg",28.8775311799687,"SSP1-2.6 (Sustainability)","Statistical"
2052-07-01,2052,7,"tavg",29.3476425030238,"SSP1-2.6 (Sustainability)","Statistical"
2052-08-01,2052,8,"tavg",28.2463679875838,"SSP1-2.6 (Sustainability)","Statistical"
2052-09-01,2052,9,"tavg",26.9750163534768,"SSP1-2.6 (Sustainability)","Statistical"
2052-10-01,2052,10,"tavg",24.2973839750022,"SSP1-2.6 (Sustainability)","Statistical"
2052-11-01,2052,11,"tavg",23.6530585850608,"SSP1-2.6 (Sustainability)","Statistical"
2052-12-01,2052,12,"tavg",23.8640938047611,"SSP1-2.6 (Sustainability)","Statistical"
2053-01-01,2053,1,"tavg",23.073819522443,"SSP1-2.6 (Sustainability)","Statistical"
2053-02-01,2053,2,"tavg",24.6044211104465,"SSP1-2.6 (Sustainability)","Statistical"
2053-03-01,2053,3,"tavg",25.5334645812701,"SSP1-2.6 (Sustainability)","Statistical"
2053-04-01,2053,4,"tavg",26.4435251632208,"SSP1-2.6 (Sustainability)","Statistical"
2053-05-01,2053,5,"tavg",29.1870955246234,"SSP1-2.6 (Sustainability)","Statistical"
2053-06-01,2053,6,"tavg",29.6056370552679,"SSP1-2.6 (Sustainability)","Statistical"
2053-07-01,2053,7,"tavg",29.460409441912,"SSP1-2.6 (Sustainability)","Statistical"
2053-08-01,2053,8,"tavg",28.0867328428642,"SSP1-2.6 (Sustainability)","Statistical"
2053-09-01,2053,9,"tavg",26.184704949278,"SSP1-2.6 (Sustainability)","Statistical"
2053-10-01,2053,10,"tavg",25.1029131400413,"SSP1-2.6 (Sustainability)","Statistical"
2053-11-01,2053,11,"tavg",23.0213417040098,"SSP1-2.6 (Sustainability)","Statistical"
2053-12-01,2053,12,"tavg",23.1638789053461,"SSP1-2.6 (Sustainability)","Statistical"
2024-01-01,2024,1,"tavg",26.5591180377023,"SSP1-2.6 (Sustainability)","ARIMA"
2024-02-01,2024,2,"tavg",27.6136512098293,"SSP1-2.6 (Sustainability)","ARIMA"
2024-03-01,2024,3,"tavg",29.2578448941914,"SSP1-2.6 (Sustainability)","ARIMA"
2024-04-01,2024,4,"tavg",29.2640417388721,"SSP1-2.6 (Sustainability)","ARIMA"
2024-05-01,2024,5,"tavg",28.9692995385505,"SSP1-2.6 (Sustainability)","ARIMA"
2024-06-01,2024,6,"tavg",27.7608288904444,"SSP1-2.6 (Sustainability)","ARIMA"
2024-07-01,2024,7,"tavg",26.2148752149107,"SSP1-2.6 (Sustainability)","ARIMA"
2024-08-01,2024,8,"tavg",25.2142120953958,"SSP1-2.6 (Sustainability)","ARIMA"
2024-09-01,2024,9,"tavg",23.6934221304462,"SSP1-2.6 (Sustainability)","ARIMA"
2024-10-01,2024,10,"tavg",23.455456628002,"SSP1-2.6 (Sustainability)","ARIMA"
2024-11-01,2024,11,"tavg",24.0792374651044,"SSP1-2.6 (Sustainability)","ARIMA"
2024-12-01,2024,12,"tavg",24.7364041098176,"SSP1-2.6 (Sustainability)","ARIMA"
2025-01-01,2025,1,"tavg",26.6377527631575,"SSP1-2.6 (Sustainability)","ARIMA"
2025-02-01,2025,2,"tavg",27.7036330293543,"SSP1-2.6 (Sustainability)","ARIMA"
2025-03-01,2025,3,"tavg",29.3481872938856,"SSP1-2.6 (Sustainability)","ARIMA"
2025-04-01,2025,4,"tavg",29.3543955968355,"SSP1-2.6 (Sustainability)","ARIMA"
2025-05-01,2025,5,"tavg",29.0596537606269,"SSP1-2.6 (Sustainability)","ARIMA"
2025-06-01,2025,6,"tavg",27.8511831240914,"SSP1-2.6 (Sustainability)","ARIMA"
2025-07-01,2025,7,"tavg",26.3052294489254,"SSP1-2.6 (Sustainability)","ARIMA"
2025-08-01,2025,8,"tavg",25.3045663294222,"SSP1-2.6 (Sustainability)","ARIMA"
2025-09-01,2025,9,"tavg",23.7837763644729,"SSP1-2.6 (Sustainability)","ARIMA"
2025-10-01,2025,10,"tavg",23.5458108620288,"SSP1-2.6 (Sustainability)","ARIMA"
2025-11-01,2025,11,"tavg",24.1695916991311,"SSP1-2.6 (Sustainability)","ARIMA"
2025-12-01,2025,12,"tavg",24.8267583438443,"SSP1-2.6 (Sustainability)","ARIMA"
2026-01-01,2026,1,"tavg",26.7277069971843,"SSP1-2.6 (Sustainability)","ARIMA"
2026-02-01,2026,2,"tavg",27.793587263381,"SSP1-2.6 (Sustainability)","ARIMA"
2026-03-01,2026,3,"tavg",29.4381415279124,"SSP1-2.6 (Sustainability)","ARIMA"
2026-04-01,2026,4,"tavg",29.4443498308623,"SSP1-2.6 (Sustainability)","ARIMA"
2026-05-01,2026,5,"tavg",29.1496079946537,"SSP1-2.6 (Sustainability)","ARIMA"
2026-06-01,2026,6,"tavg",27.9411373581182,"SSP1-2.6 (Sustainability)","ARIMA"
2026-07-01,2026,7,"tavg",26.3951836829522,"SSP1-2.6 (Sustainability)","ARIMA"
2026-08-01,2026,8,"tavg",25.394520563449,"SSP1-2.6 (Sustainability)","ARIMA"
2026-09-01,2026,9,"tavg",23.8737305984997,"SSP1-2.6 (Sustainability)","ARIMA"
2026-10-01,2026,10,"tavg",23.6357650960555,"SSP1-2.6 (Sustainability)","ARIMA"
2026-11-01,2026,11,"tavg",24.2595459331579,"SSP1-2.6 (Sustainability)","ARIMA"
2026-12-01,2026,12,"tavg",24.9167125778711,"SSP1-2.6 (Sustainability)","ARIMA"
2027-01-01,2027,1,"tavg",26.8172612312111,"SSP1-2.6 (Sustainability)","ARIMA"
2027-02-01,2027,2,"tavg",27.8831414974078,"SSP1-2.6 (Sustainability)","ARIMA"
2027-03-01,2027,3,"tavg",29.5276957619392,"SSP1-2.6 (Sustainability)","ARIMA"
2027-04-01,2027,4,"tavg",29.5339040648891,"SSP1-2.6 (Sustainability)","ARIMA"
2027-05-01,2027,5,"tavg",29.2391622286805,"SSP1-2.6 (Sustainability)","ARIMA"
2027-06-01,2027,6,"tavg",28.030691592145,"SSP1-2.6 (Sustainability)","ARIMA"
2027-07-01,2027,7,"tavg",26.484737916979,"SSP1-2.6 (Sustainability)","ARIMA"
2027-08-01,2027,8,"tavg",25.4840747974757,"SSP1-2.6 (Sustainability)","ARIMA"
2027-09-01,2027,9,"tavg",23.9632848325264,"SSP1-2.6 (Sustainability)","ARIMA"
2027-10-01,2027,10,"tavg",23.7253193300823,"SSP1-2.6 (Sustainability)","ARIMA"
2027-11-01,2027,11,"tavg",24.3491001671847,"SSP1-2.6 (Sustainability)","ARIMA"
2027-12-01,2027,12,"tavg",25.0062668118979,"SSP1-2.6 (Sustainability)","ARIMA"
2028-01-01,2028,1,"tavg",26.9064154652378,"SSP1-2.6 (Sustainability)","ARIMA"
2028-02-01,2028,2,"tavg",27.9722957314346,"SSP1-2.6 (Sustainability)","ARIMA"
2028-03-01,2028,3,"tavg",29.6168499959659,"SSP1-2.6 (Sustainability)","ARIMA"
2028-04-01,2028,4,"tavg",29.6230582989158,"SSP1-2.6 (Sustainability)","ARIMA"
2028-05-01,2028,5,"tavg",29.3283164627072,"SSP1-2.6 (Sustainability)","ARIMA"
2028-06-01,2028,6,"tavg",28.1198458261718,"SSP1-2.6 (Sustainability)","ARIMA"
2028-07-01,2028,7,"tavg",26.5738921510057,"SSP1-2.6 (Sustainability)","ARIMA"
2028-08-01,2028,8,"tavg",25.5732290315025,"SSP1-2.6 (Sustainability)","ARIMA"
2028-09-01,2028,9,"tavg",24.0524390665532,"SSP1-2.6 (Sustainability)","ARIMA"
2028-10-01,2028,10,"tavg",23.8144735641091,"SSP1-2.6 (Sustainability)","ARIMA"
2028-11-01,2028,11,"tavg",24.4382544012114,"SSP1-2.6 (Sustainability)","ARIMA"
2028-12-01,2028,12,"tavg",25.0954210459247,"SSP1-2.6 (Sustainability)","ARIMA"
2029-01-01,2029,1,"tavg",26.9951696992646,"SSP1-2.6 (Sustainability)","ARIMA"
2029-02-01,2029,2,"tavg",28.0610499654614,"SSP1-2.6 (Sustainability)","ARIMA"
2029-03-01,2029,3,"tavg",29.7056042299927,"SSP1-2.6 (Sustainability)","ARIMA"
2029-04-01,2029,4,"tavg",29.7118125329426,"SSP1-2.6 (Sustainability)","ARIMA"
2029-05-01,2029,5,"tavg",29.417070696734,"SSP1-2.6 (Sustainability)","ARIMA"
2029-06-01,2029,6,"tavg",28.2086000601985,"SSP1-2.6 (Sustainability)","ARIMA"
2029-07-01,2029,7,"tavg",26.6626463850325,"SSP1-2.6 (Sustainability)","ARIMA"
2029-08-01,2029,8,"tavg",25.6619832655293,"SSP1-2.6 (Sustainability)","ARIMA"
2029-09-01,2029,9,"tavg",24.14119330058,"SSP1-2.6 (Sustainability)","ARIMA"
2029-10-01,2029,10,"tavg",23.9032277981359,"SSP1-2.6 (Sustainability)","ARIMA"
2029-11-01,2029,11,"tavg",24.5270086352382,"SSP1-2.6 (Sustainability)","ARIMA"
2029-12-01,2029,12,"tavg",25.1841752799515,"SSP1-2.6 (Sustainability)","ARIMA"
2030-01-01,2030,1,"tavg",27.0835239332914,"SSP1-2.6 (Sustainability)","ARIMA"
2030-02-01,2030,2,"tavg",28.1494041994882,"SSP1-2.6 (Sustainability)","ARIMA"
2030-03-01,2030,3,"tavg",29.7939584640195,"SSP1-2.6 (Sustainability)","ARIMA"
2030-04-01,2030,4,"tavg",29.8001667669694,"SSP1-2.6 (Sustainability)","ARIMA"
2030-05-01,2030,5,"tavg",29.5054249307608,"SSP1-2.6 (Sustainability)","ARIMA"
2030-06-01,2030,6,"tavg",28.2969542942253,"SSP1-2.6 (Sustainability)","ARIMA"
2030-07-01,2030,7,"tavg",26.7510006190593,"SSP1-2.6 (Sustainability)","ARIMA"
2030-08-01,2030,8,"tavg",25.7503374995561,"SSP1-2.6 (Sustainability)","ARIMA"
2030-09-01,2030,9,"tavg",24.2295475346068,"SSP1-2.6 (Sustainability)","ARIMA"
2030-10-01,2030,10,"tavg",23.9915820321626,"SSP1-2.6 (Sustainability)","ARIMA"
2030-11-01,2030,11,"tavg",24.615362869265,"SSP1-2.6 (Sustainability)","ARIMA"
2030-12-01,2030,12,"tavg",25.2725295139782,"SSP1-2.6 (Sustainability)","ARIMA"
2031-01-01,2031,1,"tavg",27.1714781673182,"SSP1-2.6 (Sustainability)","ARIMA"
2031-02-01,2031,2,"tavg",28.2373584335149,"SSP1-2.6 (Sustainability)","ARIMA"
2031-03-01,2031,3,"tavg",29.8819126980463,"SSP1-2.6 (Sustainability)","ARIMA"
2031-04-01,2031,4,"tavg",29.8881210009962,"SSP1-2.6 (Sustainability)","ARIMA"
2031-05-01,2031,5,"tavg",29.5933791647876,"SSP1-2.6 (Sustainability)","ARIMA"
2031-06-01,2031,6,"tavg",28.3849085282521,"SSP1-2.6 (Sustainability)","ARIMA"
2031-07-01,2031,7,"tavg",26.8389548530861,"SSP1-2.6 (Sustainability)","ARIMA"
2031-08-01,2031,8,"tavg",25.8382917335829,"SSP1-2.6 (Sustainability)","ARIMA"
2031-09-01,2031,9,"tavg",24.3175017686336,"SSP1-2.6 (Sustainability)","ARIMA"
2031-10-01,2031,10,"tavg",24.0795362661894,"SSP1-2.6 (Sustainability)","ARIMA"
2031-11-01,2031,11,"tavg",24.7033171032918,"SSP1-2.6 (Sustainability)","ARIMA"
2031-12-01,2031,12,"tavg",25.360483748005,"SSP1-2.6 (Sustainability)","ARIMA"
2032-01-01,2032,1,"tavg",27.2590324013449,"SSP1-2.6 (Sustainability)","ARIMA"
2032-02-01,2032,2,"tavg",28.3249126675417,"SSP1-2.6 (Sustainability)","ARIMA"
2032-03-01,2032,3,"tavg",29.9694669320731,"SSP1-2.6 (Sustainability)","ARIMA"
2032-04-01,2032,4,"tavg",29.9756752350229,"SSP1-2.6 (Sustainability)","ARIMA"
2032-05-01,2032,5,"tavg",29.6809333988143,"SSP1-2.6 (Sustainability)","ARIMA"
2032-06-01,2032,6,"tavg",28.4724627622789,"SSP1-2.6 (Sustainability)","ARIMA"
2032-07-01,2032,7,"tavg",26.9265090871128,"SSP1-2.6 (Sustainability)","ARIMA"
2032-08-01,2032,8,"tavg",25.9258459676096,"SSP1-2.6 (Sustainability)","ARIMA"
2032-09-01,2032,9,"tavg",24.4050560026603,"SSP1-2.6 (Sustainability)","ARIMA"
2032-10-01,2032,10,"tavg",24.1670905002162,"SSP1-2.6 (Sustainability)","ARIMA"
2032-11-01,2032,11,"tavg",24.7908713373185,"SSP1-2.6 (Sustainability)","ARIMA"
2032-12-01,2032,12,"tavg",25.4480379820318,"SSP1-2.6 (Sustainability)","ARIMA"
2033-01-01,2033,1,"tavg",27.3461866353717,"SSP1-2.6 (Sustainability)","ARIMA"
2033-02-01,2033,2,"tavg",28.4120669015685,"SSP1-2.6 (Sustainability)","ARIMA"
2033-03-01,2033,3,"tavg",30.0566211660998,"SSP1-2.6 (Sustainability)","ARIMA"
2033-04-01,2033,4,"tavg",30.0628294690497,"SSP1-2.6 (Sustainability)","ARIMA"
2033-05-01,2033,5,"tavg",29.7680876328411,"SSP1-2.6 (Sustainability)","ARIMA"
2033-06-01,2033,6,"tavg",28.5596169963057,"SSP1-2.6 (Sustainability)","ARIMA"
2033-07-01,2033,7,"tavg",27.0136633211396,"SSP1-2.6 (Sustainability)","ARIMA"
2033-08-01,2033,8,"tavg",26.0130002016364,"SSP1-2.6 (Sustainability)","ARIMA"
2033-09-01,2033,9,"tavg",24.4922102366871,"SSP1-2.6 (Sustainability)","ARIMA"
2033-10-01,2033,10,"tavg",24.254244734243,"SSP1-2.6 (Sustainability)","ARIMA"
2033-11-01,2033,11,"tavg",24.8780255713453,"SSP1-2.6 (Sustainability)","ARIMA"
2033-12-01,2033,12,"tavg",25.5351922160586,"SSP1-2.6 (Sustainability)","ARIMA"
2034-01-01,2034,1,"tavg",27.4329408693985,"SSP1-2.6 (Sustainability)","ARIMA"
2034-02-01,2034,2,"tavg",28.4988211355953,"SSP1-2.6 (Sustainability)","ARIMA"
2034-03-01,2034,3,"tavg",30.1433754001266,"SSP1-2.6 (Sustainability)","ARIMA"
2034-04-01,2034,4,"tavg",30.1495837030765,"SSP1-2.6 (Sustainability)","ARIMA"
2034-05-01,2034,5,"tavg",29.8548418668679,"SSP1-2.6 (Sustainability)","ARIMA"
2034-06-01,2034,6,"tavg",28.6463712303324,"SSP1-2.6 (Sustainability)","ARIMA"
2034-07-01,2034,7,"tavg",27.1004175551664,"SSP1-2.6 (Sustainability)","ARIMA"
2034-08-01,2034,8,"tavg",26.0997544356632,"SSP1-2.6 (Sustainability)","ARIMA"
2034-09-01,2034,9,"tavg",24.5789644707139,"SSP1-2.6 (Sustainability)","ARIMA"
2034-10-01,2034,10,"tavg",24.3409989682698,"SSP1-2.6 (Sustainability)","ARIMA"
2034-11-01,2034,11,"tavg",24.9647798053721,"SSP1-2.6 (Sustainability)","ARIMA"
2034-12-01,2034,12,"tavg",25.6219464500854,"SSP1-2.6 (Sustainability)","ARIMA"
2035-01-01,2035,1,"tavg",27.5192951034253,"SSP1-2.6 (Sustainability)","ARIMA"
2035-02-01,2035,2,"tavg",28.5851753696221,"SSP1-2.6 (Sustainability)","ARIMA"
2035-03-01,2035,3,"tavg",30.2297296341534,"SSP1-2.6 (Sustainability)","ARIMA"
2035-04-01,2035,4,"tavg",30.2359379371033,"SSP1-2.6 (Sustainability)","ARIMA"
2035-05-01,2035,5,"tavg",29.9411961008947,"SSP1-2.6 (Sustainability)","ARIMA"
2035-06-01,2035,6,"tavg",28.7327254643592,"SSP1-2.6 (Sustainability)","ARIMA"
2035-07-01,2035,7,"tavg",27.1867717891932,"SSP1-2.6 (Sustainability)","ARIMA"
2035-08-01,2035,8,"tavg",26.18610866969,"SSP1-2.6 (Sustainability)","ARIMA"
2035-09-01,2035,9,"tavg",24.6653187047407,"SSP1-2.6 (Sustainability)","ARIMA"
2035-10-01,2035,10,"tavg",24.4273532022965,"SSP1-2.6 (Sustainability)","ARIMA"
2035-11-01,2035,11,"tavg",25.0511340393989,"SSP1-2.6 (Sustainability)","ARIMA"
2035-12-01,2035,12,"tavg",25.7083006841121,"SSP1-2.6 (Sustainability)","ARIMA"
2036-01-01,2036,1,"tavg",27.6052493374521,"SSP1-2.6 (Sustainability)","ARIMA"
2036-02-01,2036,2,"tavg",28.6711296036488,"SSP1-2.6 (Sustainability)","ARIMA"
2036-03-01,2036,3,"tavg",30.3156838681802,"SSP1-2.6 (Sustainability)","ARIMA"
2036-04-01,2036,4,"tavg",30.3218921711301,"SSP1-2.6 (Sustainability)","ARIMA"
2036-05-01,2036,5,"tavg",30.0271503349215,"SSP1-2.6 (Sustainability)","ARIMA"
2036-06-01,2036,6,"tavg",28.818679698386,"SSP1-2.6 (Sustainability)","ARIMA"
2036-07-01,2036,7,"tavg",27.27272602322,"SSP1-2.6 (Sustainability)","ARIMA"
2036-08-01,2036,8,"tavg",26.2720629037168,"SSP1-2.6 (Sustainability)","ARIMA"
2036-09-01,2036,9,"tavg",24.7512729387675,"SSP1-2.6 (Sustainability)","ARIMA"
2036-10-01,2036,10,"tavg",24.5133074363233,"SSP1-2.6 (Sustainability)","ARIMA"
2036-11-01,2036,11,"tavg",25.1370882734257,"SSP1-2.6 (Sustainability)","ARIMA"
2036-12-01,2036,12,"tavg",25.7942549181389,"SSP1-2.6 (Sustainability)","ARIMA"
2037-01-01,2037,1,"tavg",27.6908035714789,"SSP1-2.6 (Sustainability)","ARIMA"
2037-02-01,2037,2,"tavg",28.7566838376756,"SSP1-2.6 (Sustainability)","ARIMA"
2037-03-01,2037,3,"tavg",30.401238102207,"SSP1-2.6 (Sustainability)","ARIMA"
2037-04-01,2037,4,"tavg",30.4074464051569,"SSP1-2.6 (Sustainability)","ARIMA"
2037-05-01,2037,5,"tavg",30.1127045689483,"SSP1-2.6 (Sustainability)","ARIMA"
2037-06-01,2037,6,"tavg",28.9042339324128,"SSP1-2.6 (Sustainability)","ARIMA"
2037-07-01,2037,7,"tavg",27.3582802572468,"SSP1-2.6 (Sustainability)","ARIMA"
2037-08-01,2037,8,"tavg",26.3576171377435,"SSP1-2.6 (Sustainability)","ARIMA"
2037-09-01,2037,9,"tavg",24.8368271727943,"SSP1-2.6 (Sustainability)","ARIMA"
2037-10-01,2037,10,"tavg",24.5988616703501,"SSP1-2.6 (Sustainability)","ARIMA"
2037-11-01,2037,11,"tavg",25.2226425074525,"SSP1-2.6 (Sustainability)","ARIMA"
2037-12-01,2037,12,"tavg",25.8798091521657,"SSP1-2.6 (Sustainability)","ARIMA"
2038-01-01,2038,1,"tavg",27.7759578055056,"SSP1-2.6 (Sustainability)","ARIMA"
2038-02-01,2038,2,"tavg",28.8418380717024,"SSP1-2.6 (Sustainability)","ARIMA"
2038-03-01,2038,3,"tavg",30.4863923362338,"SSP1-2.6 (Sustainability)","ARIMA"
2038-04-01,2038,4,"tavg",30.4926006391836,"SSP1-2.6 (Sustainability)","ARIMA"
2038-05-01,2038,5,"tavg",30.1978588029751,"SSP1-2.6 (Sustainability)","ARIMA"
2038-06-01,2038,6,"tavg",28.9893881664396,"SSP1-2.6 (Sustainability)","ARIMA"
2038-07-01,2038,7,"tavg",27.4434344912735,"SSP1-2.6 (Sustainability)","ARIMA"
2038-08-01,2038,8,"tavg",26.4427713717703,"SSP1-2.6 (Sustainability)","ARIMA"
2038-09-01,2038,9,"tavg",24.921981406821,"SSP1-2.6 (Sustainability)","ARIMA"
2038-10-01,2038,10,"tavg",24.6840159043769,"SSP1-2.6 (Sustainability)","ARIMA"
2038-11-01,2038,11,"tavg",25.3077967414792,"SSP1-2.6 (Sustainability)","ARIMA"
2038-12-01,2038,12,"tavg",25.9649633861925,"SSP1-2.6 (Sustainability)","ARIMA"
2039-01-01,2039,1,"tavg",27.8607120395324,"SSP1-2.6 (Sustainability)","ARIMA"
2039-02-01,2039,2,"tavg",28.9265923057292,"SSP1-2.6 (Sustainability)","ARIMA"
2039-03-01,2039,3,"tavg",30.5711465702605,"SSP1-2.6 (Sustainability)","ARIMA"
2039-04-01,2039,4,"tavg",30.5773548732104,"SSP1-2.6 (Sustainability)","ARIMA"
2039-05-01,2039,5,"tavg",30.2826130370018,"SSP1-2.6 (Sustainability)","ARIMA"
2039-06-01,2039,6,"tavg",29.0741424004664,"SSP1-2.6 (Sustainability)","ARIMA"
2039-07-01,2039,7,"tavg",27.5281887253003,"SSP1-2.6 (Sustainability)","ARIMA"
2039-08-01,2039,8,"tavg",26.5275256057971,"SSP1-2.6 (Sustainability)","ARIMA"
